model,dataset,turn,is_correct,memory_mb
LanceDB,synthetic_world_state.csv,505,False,390.31640625
LanceDB,synthetic_world_state.csv,506,False,390.39453125
LanceDB,synthetic_world_state.csv,507,False,390.48046875
LanceDB,synthetic_world_state.csv,508,False,390.66796875
LanceDB,synthetic_world_state.csv,509,False,392.69921875
LanceDB,synthetic_world_state.csv,510,False,394.3828125
LanceDB,synthetic_world_state.csv,511,False,395.765625
LanceDB,synthetic_world_state.csv,512,False,395.82421875
LanceDB,synthetic_world_state.csv,513,False,395.8515625
LanceDB,synthetic_world_state.csv,514,False,395.98046875
LanceDB,synthetic_world_state.csv,515,False,395.98046875
LanceDB,synthetic_world_state.csv,516,False,397.921875
LanceDB,synthetic_world_state.csv,517,False,398.02734375
LanceDB,synthetic_world_state.csv,518,False,399.203125
LanceDB,synthetic_world_state.csv,519,False,399.4453125
LanceDB,synthetic_world_state.csv,520,False,399.5546875
LanceDB,synthetic_world_state.csv,521,False,399.6953125
LanceDB,synthetic_world_state.csv,522,False,399.71484375
LanceDB,synthetic_world_state.csv,523,False,399.79296875
LanceDB,synthetic_world_state.csv,524,False,400.3671875
LanceDB,synthetic_world_state.csv,525,False,400.37109375
LanceDB,synthetic_world_state.csv,526,False,400.453125
LanceDB,synthetic_world_state.csv,527,False,402.04296875
LanceDB,synthetic_world_state.csv,528,False,403.03515625
LanceDB,synthetic_world_state.csv,529,False,404.43359375
LanceDB,synthetic_world_state.csv,530,False,404.94921875
LanceDB,synthetic_world_state.csv,531,False,405.1328125
LanceDB,synthetic_world_state.csv,532,False,406.921875
LanceDB,synthetic_world_state.csv,533,False,406.97265625
LanceDB,synthetic_world_state.csv,534,False,406.98046875
LanceDB,synthetic_world_state.csv,535,False,406.9921875
LanceDB,synthetic_world_state.csv,536,False,407.77734375
LanceDB,synthetic_world_state.csv,537,False,407.81640625
LanceDB,synthetic_world_state.csv,538,False,407.81640625
LanceDB,synthetic_world_state.csv,539,False,409.83203125
LanceDB,synthetic_world_state.csv,540,False,411.37109375
LanceDB,synthetic_world_state.csv,541,False,411.53515625
LanceDB,synthetic_world_state.csv,542,False,413.1015625
LanceDB,synthetic_world_state.csv,543,False,413.30859375
LanceDB,synthetic_world_state.csv,544,False,413.48828125
LanceDB,synthetic_world_state.csv,545,False,413.50390625
LanceDB,synthetic_world_state.csv,546,False,413.53125
LanceDB,synthetic_world_state.csv,547,False,413.6875
LanceDB,synthetic_world_state.csv,548,False,413.70703125
LanceDB,synthetic_world_state.csv,549,False,415.109375
LanceDB,synthetic_world_state.csv,550,False,415.12109375
LanceDB,synthetic_world_state.csv,551,False,415.15625
LanceDB,synthetic_world_state.csv,552,False,415.24609375
LanceDB,synthetic_world_state.csv,553,False,415.390625
LanceDB,synthetic_world_state.csv,554,False,415.40625
LanceDB,synthetic_world_state.csv,555,False,415.6640625
LanceDB,synthetic_world_state.csv,556,False,417.4375
LanceDB,synthetic_world_state.csv,557,False,417.54296875
LanceDB,synthetic_world_state.csv,558,False,417.8515625
LanceDB,synthetic_world_state.csv,559,False,418.13671875
LanceDB,synthetic_world_state.csv,560,False,418.20703125
LanceDB,synthetic_world_state.csv,561,False,418.25
LanceDB,synthetic_world_state.csv,562,False,419.28515625
LanceDB,synthetic_world_state.csv,563,False,419.3203125
LanceDB,synthetic_world_state.csv,564,False,419.37109375
LanceDB,synthetic_world_state.csv,565,False,419.41796875
LanceDB,synthetic_world_state.csv,566,False,419.58203125
LanceDB,synthetic_world_state.csv,567,False,421.421875
LanceDB,synthetic_world_state.csv,568,False,421.46875
LanceDB,synthetic_world_state.csv,569,False,421.47265625
LanceDB,synthetic_world_state.csv,570,False,421.515625
LanceDB,synthetic_world_state.csv,571,False,423.19921875
LanceDB,synthetic_world_state.csv,572,False,423.22265625
LanceDB,synthetic_world_state.csv,573,False,424.08984375
LanceDB,synthetic_world_state.csv,574,False,424.20703125
LanceDB,synthetic_world_state.csv,575,False,424.33203125
LanceDB,synthetic_world_state.csv,576,False,424.42578125
LanceDB,synthetic_world_state.csv,577,False,424.42578125
LanceDB,synthetic_world_state.csv,578,False,426.19921875
LanceDB,synthetic_world_state.csv,579,False,426.33203125
LanceDB,synthetic_world_state.csv,580,False,426.375
LanceDB,synthetic_world_state.csv,581,False,426.44921875
LanceDB,synthetic_world_state.csv,582,False,428.29296875
LanceDB,synthetic_world_state.csv,583,False,428.87890625
LanceDB,synthetic_world_state.csv,584,False,428.91015625
LanceDB,synthetic_world_state.csv,585,False,429.2578125
LanceDB,synthetic_world_state.csv,586,False,429.296875
LanceDB,synthetic_world_state.csv,587,False,429.34375
LanceDB,synthetic_world_state.csv,588,False,429.6015625
LanceDB,synthetic_world_state.csv,589,False,429.625
LanceDB,synthetic_world_state.csv,590,False,430.96484375
LanceDB,synthetic_world_state.csv,591,False,431.44921875
LanceDB,synthetic_world_state.csv,592,False,431.49609375
LanceDB,synthetic_world_state.csv,593,False,431.72265625
LanceDB,synthetic_world_state.csv,594,False,431.79296875
LanceDB,synthetic_world_state.csv,595,False,431.8359375
LanceDB,synthetic_world_state.csv,596,False,431.88671875
LanceDB,synthetic_world_state.csv,597,False,432.046875
LanceDB,synthetic_world_state.csv,598,False,432.0625
LanceDB,synthetic_world_state.csv,599,False,432.33203125
LanceDB,synthetic_world_state.csv,600,False,432.3359375
LanceDB,synthetic_world_state.csv,601,False,434.0
LanceDB,synthetic_world_state.csv,602,False,434.0078125
LanceDB,synthetic_world_state.csv,603,False,434.30078125
LanceDB,synthetic_world_state.csv,604,False,434.44921875
LanceDB,synthetic_world_state.csv,605,False,435.94140625
LanceDB,synthetic_world_state.csv,606,False,436.859375
LanceDB,synthetic_world_state.csv,607,False,437.40625
LanceDB,synthetic_world_state.csv,608,False,437.4921875
LanceDB,synthetic_world_state.csv,609,False,437.5703125
LanceDB,synthetic_world_state.csv,610,False,437.61328125
LanceDB,synthetic_world_state.csv,611,False,437.66796875
LanceDB,synthetic_world_state.csv,612,False,437.69140625
LanceDB,synthetic_world_state.csv,613,False,437.73828125
LanceDB,synthetic_world_state.csv,614,False,438.1875
LanceDB,synthetic_world_state.csv,615,False,438.3203125
LanceDB,synthetic_world_state.csv,616,False,440.2578125
LanceDB,synthetic_world_state.csv,617,False,440.2578125
LanceDB,synthetic_world_state.csv,618,False,442.04296875
LanceDB,synthetic_world_state.csv,619,False,442.30078125
LanceDB,synthetic_world_state.csv,620,False,442.30078125
LanceDB,synthetic_world_state.csv,621,False,444.44921875
LanceDB,synthetic_world_state.csv,622,False,444.5390625
LanceDB,synthetic_world_state.csv,623,False,446.20703125
LanceDB,synthetic_world_state.csv,624,False,446.234375
LanceDB,synthetic_world_state.csv,625,False,446.25390625
LanceDB,synthetic_world_state.csv,626,False,446.30078125
LanceDB,synthetic_world_state.csv,627,False,446.6640625
LanceDB,synthetic_world_state.csv,628,False,446.671875
LanceDB,synthetic_world_state.csv,629,False,446.67578125
LanceDB,synthetic_world_state.csv,630,False,446.67578125
LanceDB,synthetic_world_state.csv,631,False,447.66015625
LanceDB,synthetic_world_state.csv,632,False,447.921875
LanceDB,synthetic_world_state.csv,633,False,449.921875
LanceDB,synthetic_world_state.csv,634,False,449.98828125
LanceDB,synthetic_world_state.csv,635,False,450.140625
LanceDB,synthetic_world_state.csv,636,False,450.63671875
LanceDB,synthetic_world_state.csv,637,False,450.76953125
LanceDB,synthetic_world_state.csv,638,False,450.7734375
LanceDB,synthetic_world_state.csv,639,False,450.890625
LanceDB,synthetic_world_state.csv,640,False,451.05859375
LanceDB,synthetic_world_state.csv,641,False,451.13671875
LanceDB,synthetic_world_state.csv,642,False,452.09765625
LanceDB,synthetic_world_state.csv,643,False,454.15625
LanceDB,synthetic_world_state.csv,644,False,454.69921875
LanceDB,synthetic_world_state.csv,645,False,455.30078125
LanceDB,synthetic_world_state.csv,646,False,455.359375
LanceDB,synthetic_world_state.csv,647,False,455.4609375
LanceDB,synthetic_world_state.csv,648,False,457.61328125
LanceDB,synthetic_world_state.csv,649,False,457.83203125
LanceDB,synthetic_world_state.csv,650,False,458.66796875
LanceDB,synthetic_world_state.csv,651,False,460.49609375
LanceDB,synthetic_world_state.csv,652,False,460.7734375
LanceDB,synthetic_world_state.csv,653,False,460.91796875
LanceDB,synthetic_world_state.csv,654,False,461.03515625
LanceDB,synthetic_world_state.csv,655,False,463.23046875
LanceDB,synthetic_world_state.csv,656,False,463.296875
LanceDB,synthetic_world_state.csv,657,False,463.42578125
LanceDB,synthetic_world_state.csv,658,False,465.48828125
LanceDB,synthetic_world_state.csv,659,False,465.4921875
LanceDB,synthetic_world_state.csv,660,False,467.015625
LanceDB,synthetic_world_state.csv,661,False,467.0625
LanceDB,synthetic_world_state.csv,662,False,467.078125
LanceDB,synthetic_world_state.csv,663,False,467.125
LanceDB,synthetic_world_state.csv,664,False,467.1796875
LanceDB,synthetic_world_state.csv,665,False,467.2265625
LanceDB,synthetic_world_state.csv,666,False,467.4765625
LanceDB,synthetic_world_state.csv,667,False,467.9375
LanceDB,synthetic_world_state.csv,668,False,468.10546875
LanceDB,synthetic_world_state.csv,669,False,468.109375
LanceDB,synthetic_world_state.csv,670,False,468.15234375
LanceDB,synthetic_world_state.csv,671,False,470.57421875
LanceDB,synthetic_world_state.csv,672,False,470.64453125
LanceDB,synthetic_world_state.csv,673,False,470.76953125
LanceDB,synthetic_world_state.csv,674,False,471.37109375
LanceDB,synthetic_world_state.csv,675,False,471.37109375
LanceDB,synthetic_world_state.csv,676,False,471.41796875
LanceDB,synthetic_world_state.csv,677,False,472.3359375
LanceDB,synthetic_world_state.csv,678,False,472.65234375
LanceDB,synthetic_world_state.csv,679,False,474.98046875
LanceDB,synthetic_world_state.csv,680,False,475.98828125
LanceDB,synthetic_world_state.csv,681,False,478.21875
LanceDB,synthetic_world_state.csv,682,False,478.28515625
LanceDB,synthetic_world_state.csv,683,False,478.3984375
LanceDB,synthetic_world_state.csv,684,False,478.42578125
LanceDB,synthetic_world_state.csv,685,False,480.64453125
LanceDB,synthetic_world_state.csv,686,False,480.69140625
LanceDB,synthetic_world_state.csv,687,False,480.90625
LanceDB,synthetic_world_state.csv,688,False,481.06640625
LanceDB,synthetic_world_state.csv,689,False,481.078125
LanceDB,synthetic_world_state.csv,690,False,481.08203125
LanceDB,synthetic_world_state.csv,691,False,481.09375
LanceDB,synthetic_world_state.csv,692,False,483.203125
LanceDB,synthetic_world_state.csv,693,False,485.75390625
LanceDB,synthetic_world_state.csv,694,False,485.88671875
LanceDB,synthetic_world_state.csv,695,False,487.83984375
LanceDB,synthetic_world_state.csv,696,False,487.87890625
LanceDB,synthetic_world_state.csv,697,False,489.37890625
LanceDB,synthetic_world_state.csv,698,False,489.55859375
LanceDB,synthetic_world_state.csv,699,False,490.42578125
LanceDB,synthetic_world_state.csv,700,False,490.4296875
LanceDB,synthetic_world_state.csv,701,False,490.5234375
LanceDB,synthetic_world_state.csv,702,False,490.5234375
LanceDB,synthetic_world_state.csv,703,False,490.8203125
LanceDB,synthetic_world_state.csv,704,False,490.85546875
LanceDB,synthetic_world_state.csv,705,False,493.3046875
LanceDB,synthetic_world_state.csv,706,False,493.31640625
LanceDB,synthetic_world_state.csv,707,False,493.41015625
LanceDB,synthetic_world_state.csv,708,False,493.5078125
LanceDB,synthetic_world_state.csv,709,False,493.66015625
LanceDB,synthetic_world_state.csv,710,False,493.66796875
LanceDB,synthetic_world_state.csv,711,False,494.10546875
LanceDB,synthetic_world_state.csv,712,False,496.171875
LanceDB,synthetic_world_state.csv,713,False,496.203125
LanceDB,synthetic_world_state.csv,714,False,496.30078125
LanceDB,synthetic_world_state.csv,715,False,496.30078125
LanceDB,synthetic_world_state.csv,716,False,496.9140625
LanceDB,synthetic_world_state.csv,717,False,497.03515625
LanceDB,synthetic_world_state.csv,718,False,497.16015625
LanceDB,synthetic_world_state.csv,719,False,497.69921875
LanceDB,synthetic_world_state.csv,720,False,497.7734375
LanceDB,synthetic_world_state.csv,721,False,497.9140625
LanceDB,synthetic_world_state.csv,722,False,497.9609375
LanceDB,synthetic_world_state.csv,723,False,497.98046875
LanceDB,synthetic_world_state.csv,724,False,498.015625
LanceDB,synthetic_world_state.csv,725,False,498.33203125
LanceDB,synthetic_world_state.csv,726,False,498.33203125
LanceDB,synthetic_world_state.csv,727,False,498.6796875
LanceDB,synthetic_world_state.csv,728,False,498.6875
LanceDB,synthetic_world_state.csv,729,False,498.75
LanceDB,synthetic_world_state.csv,730,False,498.796875
LanceDB,synthetic_world_state.csv,731,False,499.50390625
LanceDB,synthetic_world_state.csv,732,False,499.5078125
LanceDB,synthetic_world_state.csv,733,False,499.5390625
LanceDB,synthetic_world_state.csv,734,False,499.9296875
LanceDB,synthetic_world_state.csv,735,False,500.8984375
LanceDB,synthetic_world_state.csv,736,False,503.21875
LanceDB,synthetic_world_state.csv,737,False,503.28125
LanceDB,synthetic_world_state.csv,738,False,505.54296875
LanceDB,synthetic_world_state.csv,739,False,505.609375
LanceDB,synthetic_world_state.csv,740,False,505.78515625
LanceDB,synthetic_world_state.csv,741,False,505.83984375
LanceDB,synthetic_world_state.csv,742,False,508.1796875
LanceDB,synthetic_world_state.csv,743,False,509.26171875
LanceDB,synthetic_world_state.csv,744,False,509.3515625
LanceDB,synthetic_world_state.csv,745,False,509.37890625
LanceDB,synthetic_world_state.csv,746,False,509.4765625
LanceDB,synthetic_world_state.csv,747,False,509.546875
LanceDB,synthetic_world_state.csv,748,False,509.546875
LanceDB,synthetic_world_state.csv,749,False,510.546875
LanceDB,synthetic_world_state.csv,750,False,511.3125
LanceDB,synthetic_world_state.csv,751,False,513.8203125
LanceDB,synthetic_world_state.csv,752,False,513.85546875
LanceDB,synthetic_world_state.csv,753,False,514.06640625
LanceDB,synthetic_world_state.csv,754,False,514.0859375
LanceDB,synthetic_world_state.csv,755,False,514.09375
LanceDB,synthetic_world_state.csv,756,False,515.25
LanceDB,synthetic_world_state.csv,757,False,515.4375
LanceDB,synthetic_world_state.csv,758,False,517.99609375
LanceDB,synthetic_world_state.csv,759,False,520.60546875
LanceDB,synthetic_world_state.csv,760,False,520.87890625
LanceDB,synthetic_world_state.csv,761,False,521.00390625
LanceDB,synthetic_world_state.csv,762,False,521.24609375
LanceDB,synthetic_world_state.csv,763,False,521.26171875
LanceDB,synthetic_world_state.csv,764,False,521.3515625
LanceDB,synthetic_world_state.csv,765,False,521.37890625
LanceDB,synthetic_world_state.csv,766,False,523.65234375
LanceDB,synthetic_world_state.csv,767,False,524.6953125
LanceDB,synthetic_world_state.csv,768,False,525.23828125
LanceDB,synthetic_world_state.csv,769,False,526.7109375
LanceDB,synthetic_world_state.csv,770,False,526.7734375
LanceDB,synthetic_world_state.csv,771,False,529.08984375
LanceDB,synthetic_world_state.csv,772,False,529.265625
LanceDB,synthetic_world_state.csv,773,False,529.28515625
LanceDB,synthetic_world_state.csv,774,False,530.5234375
LanceDB,synthetic_world_state.csv,775,False,530.55078125
LanceDB,synthetic_world_state.csv,776,False,531.30859375
LanceDB,synthetic_world_state.csv,777,False,533.6875
LanceDB,synthetic_world_state.csv,778,False,534.00390625
LanceDB,synthetic_world_state.csv,779,False,534.22265625
LanceDB,synthetic_world_state.csv,780,False,534.69140625
LanceDB,synthetic_world_state.csv,781,False,535.421875
LanceDB,synthetic_world_state.csv,782,False,535.52734375
LanceDB,synthetic_world_state.csv,783,False,535.5390625
LanceDB,synthetic_world_state.csv,784,False,535.57421875
LanceDB,synthetic_world_state.csv,785,False,535.60546875
LanceDB,synthetic_world_state.csv,786,False,535.609375
LanceDB,synthetic_world_state.csv,787,False,535.66015625
LanceDB,synthetic_world_state.csv,788,False,537.00390625
LanceDB,synthetic_world_state.csv,789,False,539.3125
LanceDB,synthetic_world_state.csv,790,False,541.87109375
LanceDB,synthetic_world_state.csv,791,False,542.265625
LanceDB,synthetic_world_state.csv,792,False,542.51171875
LanceDB,synthetic_world_state.csv,793,False,542.56640625
LanceDB,synthetic_world_state.csv,794,False,542.6015625
LanceDB,synthetic_world_state.csv,795,False,542.7109375
LanceDB,synthetic_world_state.csv,796,False,542.7421875
LanceDB,synthetic_world_state.csv,797,False,543.0
LanceDB,synthetic_world_state.csv,798,False,543.0
LanceDB,synthetic_world_state.csv,799,False,544.09375
LanceDB,synthetic_world_state.csv,800,False,546.609375
LanceDB,synthetic_world_state.csv,801,False,546.82421875
LanceDB,synthetic_world_state.csv,802,False,546.91796875
LanceDB,synthetic_world_state.csv,803,False,547.4296875
LanceDB,synthetic_world_state.csv,804,False,549.91796875
LanceDB,synthetic_world_state.csv,805,False,549.94921875
LanceDB,synthetic_world_state.csv,806,False,549.98828125
LanceDB,synthetic_world_state.csv,807,False,550.04296875
LanceDB,synthetic_world_state.csv,808,False,550.1953125
LanceDB,synthetic_world_state.csv,809,False,550.72265625
LanceDB,synthetic_world_state.csv,810,False,550.7421875
LanceDB,synthetic_world_state.csv,811,False,550.7421875
LanceDB,synthetic_world_state.csv,812,False,550.7734375
LanceDB,synthetic_world_state.csv,813,False,550.79296875
LanceDB,synthetic_world_state.csv,814,False,550.79296875
LanceDB,synthetic_world_state.csv,815,False,550.79296875
LanceDB,synthetic_world_state.csv,816,False,551.09765625
LanceDB,synthetic_world_state.csv,817,False,551.44921875
LanceDB,synthetic_world_state.csv,818,False,552.08203125
LanceDB,synthetic_world_state.csv,819,False,554.45703125
LanceDB,synthetic_world_state.csv,820,False,554.625
LanceDB,synthetic_world_state.csv,821,False,554.77734375
LanceDB,synthetic_world_state.csv,822,False,554.87109375
LanceDB,synthetic_world_state.csv,823,False,554.89453125
LanceDB,synthetic_world_state.csv,824,False,555.00390625
LanceDB,synthetic_world_state.csv,825,False,555.30078125
LanceDB,synthetic_world_state.csv,826,False,555.31640625
LanceDB,synthetic_world_state.csv,827,False,556.80078125
LanceDB,synthetic_world_state.csv,828,False,556.953125
LanceDB,synthetic_world_state.csv,829,False,557.78125
LanceDB,synthetic_world_state.csv,830,False,558.83203125
LanceDB,synthetic_world_state.csv,831,False,558.85546875
LanceDB,synthetic_world_state.csv,832,False,559.609375
LanceDB,synthetic_world_state.csv,833,False,559.6875
LanceDB,synthetic_world_state.csv,834,False,562.46875
LanceDB,synthetic_world_state.csv,835,False,562.53125
LanceDB,synthetic_world_state.csv,836,False,565.1875
LanceDB,synthetic_world_state.csv,837,False,567.890625
LanceDB,synthetic_world_state.csv,838,False,567.984375
LanceDB,synthetic_world_state.csv,839,False,569.68359375
LanceDB,synthetic_world_state.csv,840,False,569.74609375
LanceDB,synthetic_world_state.csv,841,False,570.2109375
LanceDB,synthetic_world_state.csv,842,False,570.26953125
LanceDB,synthetic_world_state.csv,843,False,572.375
LanceDB,synthetic_world_state.csv,844,False,575.06640625
LanceDB,synthetic_world_state.csv,845,False,577.63671875
LanceDB,synthetic_world_state.csv,846,False,577.671875
LanceDB,synthetic_world_state.csv,847,False,580.0546875
LanceDB,synthetic_world_state.csv,848,False,581.25390625
LanceDB,synthetic_world_state.csv,849,False,582.6171875
LanceDB,synthetic_world_state.csv,850,False,583.1953125
LanceDB,synthetic_world_state.csv,851,True,583.3125
LanceDB,synthetic_world_state.csv,852,True,583.38671875
LanceDB,synthetic_world_state.csv,853,True,583.43359375
LanceDB,synthetic_world_state.csv,854,True,583.61328125
LanceDB,synthetic_world_state.csv,855,True,585.99609375
LanceDB,synthetic_world_state.csv,856,True,586.05859375
LanceDB,synthetic_world_state.csv,857,True,586.35546875
LanceDB,synthetic_world_state.csv,858,True,586.4140625
LanceDB,synthetic_world_state.csv,859,True,586.984375
LanceDB,synthetic_world_state.csv,860,True,589.6796875
LanceDB,synthetic_world_state.csv,861,True,589.73046875
LanceDB,synthetic_world_state.csv,862,True,592.3046875
LanceDB,synthetic_world_state.csv,863,True,592.40625
LanceDB,synthetic_world_state.csv,864,True,592.40625
LanceDB,synthetic_world_state.csv,865,True,592.91796875
LanceDB,synthetic_world_state.csv,866,True,592.9921875
LanceDB,synthetic_world_state.csv,867,True,592.9921875
LanceDB,synthetic_world_state.csv,868,True,592.99609375
LanceDB,synthetic_world_state.csv,869,True,593.171875
LanceDB,synthetic_world_state.csv,870,True,593.25390625
LanceDB,synthetic_world_state.csv,871,True,593.3125
LanceDB,synthetic_world_state.csv,872,True,593.359375
LanceDB,synthetic_world_state.csv,873,True,595.01953125
LanceDB,synthetic_world_state.csv,874,True,596.80859375
LanceDB,synthetic_world_state.csv,875,True,596.8125
LanceDB,synthetic_world_state.csv,876,True,596.87109375
LanceDB,synthetic_world_state.csv,877,True,596.87890625
LanceDB,synthetic_world_state.csv,878,True,599.453125
LanceDB,synthetic_world_state.csv,879,True,600.546875
LanceDB,synthetic_world_state.csv,880,True,600.58984375
LanceDB,synthetic_world_state.csv,881,True,602.0546875
LanceDB,synthetic_world_state.csv,882,True,602.171875
LanceDB,synthetic_world_state.csv,883,True,603.171875
LanceDB,synthetic_world_state.csv,884,True,604.84375
LanceDB,synthetic_world_state.csv,885,True,605.4921875
LanceDB,synthetic_world_state.csv,886,True,605.76171875
LanceDB,synthetic_world_state.csv,887,True,605.8359375
LanceDB,synthetic_world_state.csv,888,True,605.8359375
LanceDB,synthetic_world_state.csv,889,True,605.8359375
LanceDB,synthetic_world_state.csv,890,True,605.93359375
LanceDB,synthetic_world_state.csv,891,True,605.96484375
LanceDB,synthetic_world_state.csv,892,True,606.484375
LanceDB,synthetic_world_state.csv,893,True,606.60546875
LanceDB,synthetic_world_state.csv,894,True,606.6875
LanceDB,synthetic_world_state.csv,895,True,606.6875
LanceDB,synthetic_world_state.csv,896,True,606.69140625
LanceDB,synthetic_world_state.csv,897,True,606.765625
LanceDB,synthetic_world_state.csv,898,True,607.3515625
LanceDB,synthetic_world_state.csv,899,True,610.4296875
LanceDB,synthetic_world_state.csv,900,True,611.42578125
LanceDB,synthetic_world_state.csv,901,True,611.5078125
LanceDB,synthetic_world_state.csv,902,True,611.5078125
LanceDB,synthetic_world_state.csv,903,True,611.64453125
LanceDB,synthetic_world_state.csv,904,True,611.76953125
LanceDB,synthetic_world_state.csv,905,True,611.76953125
LanceDB,synthetic_world_state.csv,906,True,611.78125
LanceDB,synthetic_world_state.csv,907,True,611.85546875
LanceDB,synthetic_world_state.csv,908,True,612.9140625
LanceDB,synthetic_world_state.csv,909,True,612.96484375
LanceDB,synthetic_world_state.csv,910,True,612.9765625
LanceDB,synthetic_world_state.csv,911,True,613.484375
LanceDB,synthetic_world_state.csv,912,True,613.7734375
LanceDB,synthetic_world_state.csv,913,True,613.80078125
LanceDB,synthetic_world_state.csv,914,True,613.89453125
LanceDB,synthetic_world_state.csv,915,True,614.58203125
LanceDB,synthetic_world_state.csv,916,True,617.59765625
LanceDB,synthetic_world_state.csv,917,True,620.76953125
LanceDB,synthetic_world_state.csv,918,True,620.796875
LanceDB,synthetic_world_state.csv,919,True,620.94140625
LanceDB,synthetic_world_state.csv,920,True,621.04296875
LanceDB,synthetic_world_state.csv,921,True,621.5546875
LanceDB,synthetic_world_state.csv,922,True,622.87890625
LanceDB,synthetic_world_state.csv,923,True,624.46484375
LanceDB,synthetic_world_state.csv,924,True,624.52734375
LanceDB,synthetic_world_state.csv,925,True,624.53125
LanceDB,synthetic_world_state.csv,926,True,624.53515625
LanceDB,synthetic_world_state.csv,927,True,624.57421875
LanceDB,synthetic_world_state.csv,928,True,624.6171875
LanceDB,synthetic_world_state.csv,929,True,624.6171875
LanceDB,synthetic_world_state.csv,930,True,625.6640625
LanceDB,synthetic_world_state.csv,931,True,625.66796875
LanceDB,synthetic_world_state.csv,932,True,625.76171875
LanceDB,synthetic_world_state.csv,933,True,628.80078125
LanceDB,synthetic_world_state.csv,934,True,628.8671875
LanceDB,synthetic_world_state.csv,935,True,629.01953125
LanceDB,synthetic_world_state.csv,936,True,630.02734375
LanceDB,synthetic_world_state.csv,937,True,630.046875
LanceDB,synthetic_world_state.csv,938,True,630.0703125
LanceDB,synthetic_world_state.csv,939,True,632.5
LanceDB,synthetic_world_state.csv,940,True,634.34765625
LanceDB,synthetic_world_state.csv,941,True,634.56640625
LanceDB,synthetic_world_state.csv,942,True,637.5625
LanceDB,synthetic_world_state.csv,943,True,637.5859375
LanceDB,synthetic_world_state.csv,944,True,637.58984375
LanceDB,synthetic_world_state.csv,945,True,637.59375
LanceDB,synthetic_world_state.csv,946,True,637.80078125
LanceDB,synthetic_world_state.csv,947,True,639.5078125
LanceDB,synthetic_world_state.csv,948,True,641.28125
LanceDB,synthetic_world_state.csv,949,True,641.5078125
LanceDB,synthetic_world_state.csv,950,True,641.91796875
